State,Month,Year,Date,Region,Total,City,RegionID,RegionName,RegionType,SizeRank,Median Days To Close,Median Days To Pending,Market Temp Index Values,Median Sale,Median_NH_Values,LT Real Average (10> Yrs),Number of failed banks
VA,jan,2020,2020-01-31,virginia,2671,Richmond,395022,"Richmond, VA",msa,45,31.0,33.0,66.0,241503.0,217404.1757236353,0.22,0
IL,jan,2020,2020-01-31,illinois,1142,Rochelle,395029,"Rochelle, IL",msa,594,36.0,65.0,19.0,133970.0,136049.93451172655,0.22,0
NY,jan,2020,2020-01-31,new york,4991,Rochester,395031,"Rochester, NY",msa,52,48.0,34.0,78.0,149195.0,107298.43438704983,0.22,0
MI,jan,2020,2020-01-31,michigan,1366,Saginaw,395047,"Saginaw, MI",msa,233,33.0,46.0,45.0,104571.0,31785.55674452377,0.22,0
FL,jan,2020,2020-01-31,florida,14395,Sebastian,395079,"Sebastian, FL",msa,274,26.0,75.0,34.0,234652.0,248981.3520977404,0.22,0
IA,jan,2020,2020-01-31,iowa,511,Waterloo,395210,"Waterloo, IA",msa,261,37.0,65.0,29.0,141431.0,71444.57004816829,0.22,0
NC,jan,2020,2020-01-31,north carolina,5553,Wilmington,395229,"Wilmington, NC",msa,174,37.0,27.0,52.0,251848.0,251347.46236292063,0.22,0
NY,mar,2020,2020-03-31,new york,1949,Buffalo,394425,"Buffalo, NY",msa,50,59.0,23.0,95.0,158231.0,118825.38930181462,0.16,0
IA,mar,2020,2020-03-31,iowa,979,Cedar Rapids,394447,"Cedar Rapids, IA",msa,179,29.0,46.0,58.0,153775.0,103727.34039254306,0.16,0
SC,mar,2020,2020-03-31,south carolina,3460,Charleston,394457,"Charleston, SC",msa,75,38.0,27.0,55.0,274072.0,367845.42429895076,0.16,0
PA,mar,2020,2020-03-31,pennsylvania,1751,Gettysburg,394630,"Gettysburg, PA",msa,382,44.0,32.0,52.0,217435.0,264177.3834169488,0.16,0
MI,mar,2020,2020-03-31,michigan,1134,Grand Rapids,394640,"Grand Rapids, MI",msa,53,32.0,19.0,79.0,202513.0,183364.77213160254,0.16,0
WI,mar,2020,2020-03-31,wisconsin,1445,Green Bay,394646,"Green Bay, WI",msa,157,9.0,67.0,53.0,180289.0,147735.5268481028,0.16,0
IN,mar,2020,2020-03-31,indiana,1664,Indianapolis,394705,"Indianapolis, IN",msa,34,34.0,15.0,63.0,184169.0,162306.50728897366,0.16,0
TN,mar,2020,2020-03-31,tennessee,3210,Johnson City,394726,"Johnson City, TN",msa,224,36.0,30.0,47.0,159140.0,124650.95101369118,0.16,0
TX,mar,2020,2020-03-31,texas,19293,McAllen,394843,"McAllen, TX",msa,67,14.0,73.0,43.0,157168.0,147113.6252922769,0.16,0
WI,mar,2020,2020-03-31,wisconsin,1445,Milwaukee,394862,"Milwaukee, WI",msa,41,18.0,41.0,89.0,223302.0,135273.54550183902,0.16,0
OR,mar,2020,2020-03-31,oregon,2143,Portland,394998,"Portland, OR",msa,25,32.0,13.0,83.0,402066.0,474680.201496514,0.16,0
CA,mar,2020,2020-03-31,california,7949,Salinas,395050,"Salinas, CA",msa,125,34.0,27.0,58.0,640691.0,453910.60472695035,0.16,0
TX,apr,2020,2020-04-30,texas,16518,Beaumont,394372,"Beaumont, TX",msa,140,34.0,31.0,70.0,168395.0,133275.00504934756,-0.12,0
FL,apr,2020,2020-04-30,florida,12223,Cape Coral,394440,"Cape Coral, FL",msa,78,36.0,43.0,46.0,237009.0,290700.14571118867,-0.12,0
CO,apr,2020,2020-04-30,colorado,3284,Denver,394530,"Denver, CO",msa,19,31.0,7.0,77.0,424322.0,465118.03624848824,-0.12,0
MN,apr,2020,2020-04-30,minnesota,2107,Duluth,394543,"Duluth, MN",msa,171,39.0,13.0,74.0,164989.0,179723.8503899595,-0.12,0
NC,apr,2020,2020-04-30,north carolina,4886,Durham,394549,"Durham, NC",msa,95,37.0,7.0,76.0,263236.0,293945.75974413415,-0.12,0
FL,apr,2020,2020-04-30,florida,12223,Jacksonville,394714,"Jacksonville, FL",msa,40,33.0,21.0,56.0,229451.0,186070.59434031995,-0.12,0
AR,apr,2020,2020-04-30,arkansas,1099,Little Rock,394798,"Little Rock, AR",msa,81,31.0,51.0,57.0,163102.0,136731.70299978903,-0.12,0
WI,apr,2020,2020-04-30,wisconsin,1345,Madison,394816,"Madison, WI",msa,88,28.0,28.0,82.0,274644.0,280423.4003166742,-0.12,0
WI,apr,2020,2020-04-30,wisconsin,1345,Milwaukee,394862,"Milwaukee, WI",msa,41,21.0,35.0,103.0,223240.0,136599.4356076323,-0.12,0
LA,apr,2020,2020-04-30,louisiana,1208,New Orleans,394910,"New Orleans, LA",msa,47,35.0,24.0,61.0,203269.0,278416.72330883413,-0.12,0
FL,apr,2020,2020-04-30,florida,12223,Panama City,394960,"Panama City, FL",msa,242,36.0,53.0,39.0,226485.0,231454.24788871733,-0.12,0
FL,apr,2020,2020-04-30,florida,12223,Pensacola,394971,"Pensacola, FL",msa,111,35.0,19.0,60.0,205909.0,152017.56446220074,-0.12,0
OR,apr,2020,2020-04-30,oregon,1800,Portland,394998,"Portland, OR",msa,25,32.0,7.0,82.0,402326.0,475856.6879540133,-0.12,0
NC,apr,2020,2020-04-30,north carolina,4886,Raleigh,395012,"Raleigh, NC",msa,43,36.0,7.0,72.0,275455.0,353918.8706300473,-0.12,0
NV,apr,2020,2020-04-30,nevada,1032,Reno,395019,"Reno, NV",msa,113,34.0,12.0,64.0,375582.0,398409.9305047318,-0.12,0
IL,apr,2020,2020-04-30,illinois,1382,Rochelle,395029,"Rochelle, IL",msa,594,42.0,46.0,38.0,145323.0,138044.26721566045,-0.12,0
TX,apr,2020,2020-04-30,texas,16518,San Antonio,395055,"San Antonio, TX",msa,24,22.0,35.0,64.0,227841.0,203047.20746145898,-0.12,0
GA,apr,2020,2020-04-30,georgia,3117,Savannah,395070,"Savannah, GA",msa,138,34.0,20.0,57.0,214176.0,147949.27276712575,-0.12,0
VA,apr,2020,2020-04-30,virginia,2635,Virginia Beach,395194,"Virginia Beach, VA",msa,38,38.0,68.0,70.0,237883.0,360657.7239245375,-0.12,0
TX,jun,2020,2020-06-30,texas,17601,Abilene,394299,"Abilene, TX",msa,251,25.0,29.0,56.0,168508.0,134638.859363734,-0.20,0
CA,jun,2020,2020-06-30,california,8844,Bakersfield,394357,"Bakersfield, CA",msa,63,40.0,27.0,73.0,243898.0,289162.0198935806,-0.20,0
MD,jun,2020,2020-06-30,maryland,1423,Baltimore,394358,"Baltimore, MD",msa,20,39.0,15.0,82.0,281854.0,145752.32504188325,-0.20,0
NY,jun,2020,2020-06-30,new york,3832,Buffalo,394425,"Buffalo, NY",msa,50,61.0,17.0,172.0,167158.0,122275.49206632625,-0.20,0
NC,jun,2020,2020-06-30,north carolina,7052,Charlotte,394458,"Charlotte, NC",msa,23,37.0,11.0,75.0,245290.0,248135.9811002054,-0.20,0
MD,jun,2020,2020-06-30,maryland,1423,Cumberland,394513,"Cumberland, MD",msa,409,42.0,34.0,65.0,112227.0,85284.32486425806,-0.20,0
IL,jun,2020,2020-06-30,illinois,1480,Danville,394516,"Danville, IL",msa,472,33.0,51.0,37.0,77102.0,54024.60312653291,-0.20,0
NC,jun,2020,2020-06-30,north carolina,7052,Fayetteville,394589,"Fayetteville, NC",msa,109,38.0,9.0,76.0,160483.0,126936.2643832923,-0.20,0
MI,jun,2020,2020-06-30,michigan,1807,Flint,394596,"Flint, MI",msa,135,37.0,17.0,89.0,147090.0,21183.82771967965,-0.20,0
NY,jun,2020,2020-06-30,new york,3832,Ithaca,394709,"Ithaca, NY",msa,376,73.0,22.0,83.0,231556.0,295494.8494342753,-0.20,0
MI,jun,2020,2020-06-30,michigan,1807,Jackson,394710,"Jackson, MI",msa,272,37.0,22.0,75.0,137608.0,115396.32304392253,-0.20,0
KY,jun,2020,2020-06-30,kentucky,1215,Louisville,394807,"Louisville, KY",msa,46,38.0,10.0,70.0,186888.0,204437.2140132178,-0.20,0
TN,jun,2020,2020-06-30,tennessee,3994,Nashville,394902,"Nashville, TN",msa,37,30.0,30.0,63.0,286619.0,275681.1106203919,-0.20,0
PA,jun,2020,2020-06-30,pennsylvania,2200,New Castle,394907,"New Castle, PA",msa,427,48.0,65.0,55.0,91936.0,83536.71490425227,-0.20,0
OK,jun,2020,2020-06-30,oklahoma,1223,Oklahoma City,394935,"Oklahoma City, OK",msa,42,34.0,12.0,65.0,170737.0,126890.79377514581,-0.20,0
NV,jun,2020,2020-06-30,nevada,1437,Reno,395019,"Reno, NV",msa,113,35.0,15.0,71.0,378760.0,400950.4996183126,-0.20,0
CA,jun,2020,2020-06-30,california,8844,Santa Rosa,395068,"Santa Rosa, CA",msa,112,29.0,19.0,77.0,619230.0,522696.46171226393,-0.20,0
MI,jun,2020,2020-06-30,michigan,1807,Traverse City,395163,"Traverse City, MI",msa,287,17.0,45.0,74.0,251831.0,304644.26446456194,-0.20,0
CA,jun,2020,2020-06-30,california,8844,Vallejo,395183,"Vallejo, CA",msa,123,31.0,16.0,101.0,453139.0,425424.94298805145,-0.20,0
IA,jun,2020,2020-06-30,iowa,1417,Waterloo,395210,"Waterloo, IA",msa,261,42.0,19.0,53.0,149046.0,70626.45400081208,-0.20,0
PA,jul,2020,2020-07-31,pennsylvania,2797,Allentown,394318,"Allentown, PA",msa,70,41.0,37.0,86.0,204355.0,146125.56895694614,-0.49,0
GA,jul,2020,2020-07-31,georgia,4552,Atlanta,394347,"Atlanta, GA",msa,9,30.0,19.0,68.0,238077.0,268648.71164194314,-0.49,0
OR,jul,2020,2020-07-31,oregon,1421,Bend,394380,"Bend, OR",msa,232,36.0,18.0,82.0,431396.0,466568.6051396806,-0.49,0
MA,jul,2020,2020-07-31,massachusetts,1515,Boston,394404,"Boston, MA",msa,10,46.0,8.0,98.0,468104.0,662764.0615183539,-0.49,0
CA,jul,2020,2020-07-31,california,10350,Chico,394464,"Chico, CA",msa,215,34.0,13.0,77.0,332247.0,350526.2756929203,-0.49,0
OH,jul,2020,2020-07-31,ohio,2931,Columbus,394492,"Columbus, OH",msa,32,34.0,4.0,88.0,197050.0,194006.0199065022,-0.49,0
CA,jul,2020,2020-07-31,california,10350,Fresno,394619,"Fresno, CA",msa,57,31.0,16.0,78.0,283603.0,249227.21149796003,-0.49,0
TN,jul,2020,2020-07-31,tennessee,5636,Johnson City,394726,"Johnson City, TN",msa,224,38.0,10.0,66.0,158672.0,127962.92508103781,-0.49,0
FL,jul,2020,2020-07-31,florida,13053,Key West,394744,"Key West, FL",msa,442,34.0,152.0,37.0,590739.0,876814.6504696178,-0.49,0
KY,jul,2020,2020-07-31,kentucky,984,Lexington,394792,"Lexington, KY",msa,110,39.0,10.0,66.0,202734.0,169448.43830207948,-0.49,0
CA,jul,2020,2020-07-31,california,10350,Napa,394900,"Napa, CA",msa,312,29.0,36.0,74.0,657107.0,672042.2976819379,-0.49,0
FL,jul,2020,2020-07-31,florida,13053,Orlando,394943,"Orlando, FL",msa,22,36.0,15.0,60.0,257786.0,249462.9759192927,-0.49,0
UT,jul,2020,2020-07-31,utah,2522,Provo,395006,"Provo, UT",msa,92,30.0,10.0,82.0,340455.0,322292.7428877757,-0.49,0
SD,jul,2020,2020-07-31,south dakota,602,Rapid City,395013,"Rapid City, SD",msa,313,43.0,20.0,63.0,236213.0,253954.81206609472,-0.49,0
NY,jul,2020,2020-07-31,new york,3775,Rochester,395031,"Rochester, NY",msa,52,50.0,9.0,157.0,152304.0,111230.41261688009,-0.49,0
CA,jul,2020,2020-07-31,california,10350,Sacramento,395045,"Sacramento, CA",msa,26,30.0,10.0,87.0,422974.0,380069.61245221226,-0.49,0
LA,jul,2020,2020-07-31,louisiana,1554,Shreveport,395096,"Shreveport, LA",msa,141,37.0,57.0,61.0,141132.0,103901.27968366066,-0.49,0
CA,jul,2020,2020-07-31,california,10350,Visalia,395195,"Visalia, CA",msa,119,36.0,9.0,77.0,246246.0,278775.44202671194,-0.49,0
GA,aug,2020,2020-08-31,georgia,4962,Athens,394346,"Athens, GA",msa,217,27.0,26.0,57.0,222552.0,267614.6555496611,-0.44,0
MA,aug,2020,2020-08-31,massachusetts,979,Boston,394404,"Boston, MA",msa,10,45.0,7.0,92.0,480604.0,664005.7281892123,-0.44,0
CO,aug,2020,2020-08-31,colorado,4673,Boulder,394405,"Boulder, CO",msa,156,31.0,10.0,82.0,539975.0,867382.9367346177,-0.44,0
FL,aug,2020,2020-08-31,florida,15378,Cape Coral,394440,"Cape Coral, FL",msa,78,38.0,34.0,55.0,247462.0,293465.6074397227,-0.44,0
IA,aug,2020,2020-08-31,iowa,1217,Des Moines,394531,"Des Moines, IA",msa,84,41.0,17.0,61.0,199896.0,149283.80029254616,-0.44,0
PA,aug,2020,2020-08-31,pennsylvania,1958,Erie,394572,"Erie, PA",msa,184,41.0,14.0,63.0,128088.0,131927.27192529626,-0.44,0
NY,aug,2020,2020-08-31,new york,3050,Kingston,394748,"Kingston, NY",msa,241,41.0,46.0,110.0,278177.0,188796.79692140722,-0.44,0
FL,aug,2020,2020-08-31,florida,15378,Miami,394856,"Miami, FL",msa,8,36.0,33.0,48.0,300643.0,337514.6365861778,-0.44,0
IN,aug,2020,2020-08-31,indiana,1861,Muncie,394893,"Muncie, IN",msa,364,36.0,8.0,69.0,112348.0,76994.82151958396,-0.44,0
AZ,aug,2020,2020-08-31,arizona,4669,Phoenix,394976,"Phoenix, AZ",msa,11,29.0,13.0,80.0,309233.0,286616.8921015549,-0.44,0
WA,aug,2020,2020-08-31,washington,3537,Port Angeles,394994,"Port Angeles, WA",msa,463,40.0,10.0,104.0,336738.0,270255.2818864164,-0.44,0
OR,aug,2020,2020-08-31,oregon,1697,Portland,394998,"Portland, OR",msa,25,33.0,6.0,84.0,414640.0,474103.75328013604,-0.44,0
CA,aug,2020,2020-08-31,california,8190,Riverside,395025,"Riverside, CA",msa,13,34.0,12.0,86.0,396069.0,412749.6101788652,-0.44,0
NY,aug,2020,2020-08-31,new york,3050,Rochester,395031,"Rochester, NY",msa,52,49.0,8.0,142.0,157059.0,112546.46614008033,-0.44,0
NM,aug,2020,2020-08-31,new mexico,491,Santa Fe,395066,"Santa Fe, NM",msa,284,39.0,12.0,64.0,425027.0,383351.5607251773,-0.44,0
IN,aug,2020,2020-08-31,indiana,1861,South Bend,395107,"South Bend, IN",msa,159,28.0,18.0,65.0,152990.0,98272.28602875734,-0.44,0
SC,aug,2020,2020-08-31,south carolina,3555,Spartanburg,395109,"Spartanburg, SC",msa,160,40.0,14.0,57.0,174154.0,120121.16573075489,-0.44,0
CA,aug,2020,2020-08-31,california,8190,Stockton,395134,"Stockton, CA",msa,77,33.0,8.0,89.0,396289.0,290823.6945612956,-0.44,0
GA,sep,2020,2020-09-30,georgia,5459,Atlanta,394347,"Atlanta, GA",msa,9,30.0,15.0,67.0,255456.0,271079.03088178014,-0.40,0
MD,sep,2020,2020-09-30,maryland,1932,Baltimore,394358,"Baltimore, MD",msa,20,38.0,13.0,76.0,295049.0,145758.65482436825,-0.40,0
FL,sep,2020,2020-09-30,florida,14408,Cape Coral,394440,"Cape Coral, FL",msa,78,39.0,27.0,54.0,254359.0,296837.23363753426,-0.40,0
WV,sep,2020,2020-09-30,west virginia,324,Charleston,394455,"Charleston, WV",msa,192,32.0,30.0,29.0,130910.0,114314.848121327,-0.40,0
NC,sep,2020,2020-09-30,north carolina,5905,Charlotte,394458,"Charlotte, NC",msa,23,37.0,6.0,76.0,262646.0,255307.5758920801,-0.40,0
OH,sep,2020,2020-09-30,ohio,2566,Columbus,394492,"Columbus, OH",msa,32,35.0,4.0,79.0,207257.0,195862.7711449564,-0.40,0
TX,sep,2020,2020-09-30,texas,21319,Dallas,394514,"Dallas, TX",msa,4,23.0,23.0,71.0,288255.0,259633.58408231862,-0.40,0
PA,sep,2020,2020-09-30,pennsylvania,2262,Erie,394572,"Erie, PA",msa,184,42.0,13.0,57.0,131562.0,133205.6478475983,-0.40,0
CT,sep,2020,2020-09-30,connecticut,820,Hartford,394669,"Hartford, CT",msa,49,46.0,8.0,76.0,237815.0,125507.90153198317,-0.40,0
IN,sep,2020,2020-09-30,indiana,2475,Lafayette,753895,"Lafayette, IN",msa,208,31.0,12.0,61.0,180889.0,125062.7769220302,-0.40,0
NM,sep,2020,2020-09-30,new mexico,445,Las Cruces,394773,"Las Cruces, NM",msa,214,41.0,8.0,73.0,211763.0,250966.19117166655,-0.40,0
WA,sep,2020,2020-09-30,washington,4466,Longview,394804,"Longview, WA",msa,368,37.0,6.0,79.0,301338.0,280276.2342499252,-0.40,0
OK,sep,2020,2020-09-30,oklahoma,1431,Oklahoma City,394935,"Oklahoma City, OK",msa,42,35.0,9.0,62.0,183389.0,129864.67911167577,-0.40,0
AZ,sep,2020,2020-09-30,arizona,4340,Phoenix,394976,"Phoenix, AZ",msa,11,29.0,10.0,77.0,317234.0,290925.6689687262,-0.40,0
MA,sep,2020,2020-09-30,massachusetts,1404,Pittsfield,394983,"Pittsfield, MA",msa,326,45.0,29.0,75.0,277562.0,118330.95555440009,-0.40,0
UT,sep,2020,2020-09-30,utah,2363,Provo,395006,"Provo, UT",msa,92,32.0,6.0,84.0,358672.0,328914.93390590366,-0.40,0
IL,sep,2020,2020-09-30,illinois,1729,Rochelle,395029,"Rochelle, IL",msa,594,43.0,23.0,39.0,141084.0,139714.83000672958,-0.40,0
CA,sep,2020,2020-09-30,california,9476,San Diego,395056,"San Diego, CA",msa,17,30.0,8.0,79.0,630711.0,585413.9314781395,-0.40,0
CA,sep,2020,2020-09-30,california,9476,San Francisco,395057,"San Francisco, CA",msa,12,28.0,12.0,124.0,943895.0,1400365.8932606273,-0.40,0
PA,sep,2020,2020-09-30,pennsylvania,2262,Scranton,395075,"Scranton, PA",msa,101,46.0,19.0,85.0,134903.0,88024.71964804216,-0.40,0
IN,sep,2020,2020-09-30,indiana,2475,South Bend,395107,"South Bend, IN",msa,159,30.0,22.0,55.0,153973.0,98986.03386545683,-0.40,0
SC,sep,2020,2020-09-30,south carolina,3562,Spartanburg,395109,"Spartanburg, SC",msa,160,36.0,19.0,58.0,178597.0,121829.31494689868,-0.40,0
OH,sep,2020,2020-09-30,ohio,2566,Springfield,395117,"Springfield, OH",msa,316,38.0,6.0,75.0,116784.0,147476.56868350346,-0.40,0
GA,nov,2020,2020-11-30,georgia,4499,Atlanta,394347,"Atlanta, GA",msa,9,30.0,14.0,68.0,263839.0,276946.4835334895,-0.44,0
TN,nov,2020,2020-11-30,tennessee,4114,Chattanooga,394460,"Chattanooga, TN",msa,102,35.0,7.0,66.0,216872.0,189725.88065155433,-0.44,0
CA,nov,2020,2020-11-30,california,8367,Chico,394464,"Chico, CA",msa,215,35.0,10.0,68.0,360247.0,364349.7105139776,-0.44,0
NY,nov,2020,2020-11-30,new york,3682,Corning,394501,"Corning, NY",msa,413,64.0,34.0,61.0,124969.0,114021.86930633879,-0.44,0
MI,nov,2020,2020-11-30,michigan,2133,Detroit,394532,"Detroit, MI",msa,14,38.0,10.0,67.0,197762.0,51029.46711939529,-0.44,0
OR,nov,2020,2020-11-30,oregon,1377,Eugene,394576,"Eugene, OR",msa,146,37.0,7.0,79.0,347767.0,382417.6313044879,-0.44,0
AL,nov,2020,2020-11-30,alabama,1338,Huntsville,394698,"Huntsville, AL",msa,114,37.0,7.0,68.0,226361.0,227352.43068625685,-0.44,0
MS,nov,2020,2020-11-30,mississippi,653,Jackson,394711,"Jackson, MS",msa,98,40.0,10.0,55.0,212123.0,44980.67897210226,-0.44,0
TN,nov,2020,2020-11-30,tennessee,4114,Johnson City,394726,"Johnson City, TN",msa,224,39.0,9.0,58.0,169231.0,133431.95312026018,-0.44,0
MO,nov,2020,2020-11-30,missouri,1615,Kansas City,394735,"Kansas City, MO",msa,31,36.0,5.0,73.0,240341.0,167399.89749699185,-0.44,0
WA,nov,2020,2020-11-30,washington,3669,Longview,394804,"Longview, WA",msa,368,38.0,7.0,74.0,307051.0,291031.1294760758,-0.44,0
NH,nov,2020,2020-11-30,new hampshire,448,Manchester,394820,"Manchester, NH",msa,131,34.0,12.0,94.0,322850.0,274812.15514552663,-0.44,0
FL,nov,2020,2020-11-30,florida,11634,Naples,394901,"Naples, FL",msa,147,40.0,42.0,46.0,375668.0,487013.23891137034,-0.44,0
PA,nov,2020,2020-11-30,pennsylvania,2367,Philadelphia,394974,"Philadelphia, PA",msa,7,40.0,13.0,72.0,263139.0,225518.54937653322,-0.44,0
OR,nov,2020,2020-11-30,oregon,1377,Portland,394998,"Portland, OR",msa,25,35.0,7.0,82.0,437319.0,496337.44308954146,-0.44,0
MA,dec,2020,2020-12-31,massachusetts,1762,Boston,394404,"Boston, MA",msa,10,45.0,10.0,92.0,509707.0,683860.0033060926,-0.48,0
OH,dec,2020,2020-12-31,ohio,2498,Canton,394439,"Canton, OH",msa,137,37.0,12.0,59.0,141641.0,91252.96596527252,-0.48,0
CO,dec,2020,2020-12-31,colorado,5336,Colorado Springs,394484,"Colorado Springs, CO",msa,80,29.0,20.0,82.0,361113.0,366891.13968710543,-0.48,0
MD,dec,2020,2020-12-31,maryland,1785,Cumberland,394513,"Cumberland, MD",msa,409,38.0,34.0,57.0,119546.0,94245.76962643774,-0.48,0
IA,dec,2020,2020-12-31,iowa,1115,Des Moines,394531,"Des Moines, IA",msa,84,41.0,23.0,60.0,209705.0,157396.34296684148,-0.48,0
CA,dec,2020,2020-12-31,california,12584,Fresno,394619,"Fresno, CA",msa,57,39.0,10.0,75.0,307650.0,267611.2291054815,-0.48,0
NC,dec,2020,2020-12-31,north carolina,6018,Greenville,394651,"Greenville, NC",msa,259,41.0,6.0,77.0,165497.0,196451.82304529153,-0.48,0
MI,dec,2020,2020-12-31,michigan,2167,Jackson,394710,"Jackson, MI",msa,272,39.0,11.0,66.0,151163.0,120947.2983621091,-0.48,0
NY,dec,2020,2020-12-31,new york,3941,Jamestown,394719,"Jamestown, NY",msa,328,64.0,41.0,50.0,126082.0,128827.73089997133,-0.48,0
TN,dec,2020,2020-12-31,tennessee,3879,Knoxville,394753,"Knoxville, TN",msa,65,36.0,7.0,67.0,222900.0,171948.0605301659,-0.48,0
IN,dec,2020,2020-12-31,indiana,1843,Lafayette,753895,"Lafayette, IN",msa,208,33.0,13.0,77.0,185566.0,130421.55136427918,-0.48,0
TX,dec,2020,2020-12-31,texas,20635,McAllen,394843,"McAllen, TX",msa,67,32.0,27.0,52.0,168422.0,156524.8347475956,-0.48,0
FL,dec,2020,2020-12-31,florida,14402,Miami,394856,"Miami, FL",msa,8,38.0,28.0,48.0,318069.0,353530.92309020046,-0.48,0
MN,dec,2020,2020-12-31,minnesota,2847,Minneapolis,394865,"Minneapolis, MN",msa,16,31.0,21.0,79.0,301585.0,298589.08634082385,-0.48,0
CT,dec,2020,2020-12-31,connecticut,395,New Haven,394908,"New Haven, CT",msa,68,50.0,11.0,77.0,251180.0,185486.95772576283,-0.48,0
UT,dec,2020,2020-12-31,utah,2561,Ogden,394931,"Ogden, UT",msa,87,30.0,5.0,91.0,340680.0,256605.24276831077,-0.48,0
NE,dec,2020,2020-12-31,nebraska,730,Omaha,394938,"Omaha, NE",msa,59,37.0,7.0,79.0,205716.0,184408.8255996069,-0.48,0
PA,dec,2020,2020-12-31,pennsylvania,2333,Philadelphia,394974,"Philadelphia, PA",msa,7,39.0,11.0,77.0,264914.0,229501.07844698592,-0.48,0
RI,dec,2020,2020-12-31,rhode island,119,Providence,395005,"Providence, RI",msa,39,44.0,15.0,75.0,323133.0,254315.43368806463,-0.48,0
CA,dec,2020,2020-12-31,california,12584,San Francisco,395057,"San Francisco, CA",msa,12,29.0,14.0,149.0,949691.0,1392979.9288820415,-0.48,0
SC,dec,2020,2020-12-31,south carolina,4046,Spartanburg,395109,"Spartanburg, SC",msa,160,40.0,9.0,64.0,181843.0,129338.71219165315,-0.48,0
VA,dec,2020,2020-12-31,virginia,2612,Virginia Beach,395194,"Virginia Beach, VA",msa,38,30.0,24.0,78.0,267585.0,382904.5242937144,-0.48,0
CA,dec,2020,2020-12-31,california,12584,Visalia,395195,"Visalia, CA",msa,119,41.0,8.0,71.0,266748.0,298820.1139953534,-0.48,0
WA,dec,2020,2020-12-31,washington,4302,Yakima,395240,"Yakima, WA",msa,193,44.0,11.0,87.0,263886.0,346566.8938988997,-0.48,0
CA,dec,2020,2020-12-31,california,12584,Yuba City,395246,"Yuba City, CA",msa,247,35.0,8.0,85.0,338582.0,348705.0010144857,-0.48,0
OR,mar,2021,2021-03-31,oregon,2452,Albany,394307,"Albany, OR",msa,330,31.0,13.0,120.0,316792.0,286426.3166597257,-0.01,0
MA,mar,2021,2021-03-31,massachusetts,1488,Boston,394404,"Boston, MA",msa,10,46.0,7.0,103.0,524574.0,693744.521904037,-0.01,0
CO,mar,2021,2021-03-31,colorado,4823,Boulder,394405,"Boulder, CO",msa,156,30.0,6.0,101.0,560868.0,914943.0740545066,-0.01,0
TN,mar,2021,2021-03-31,tennessee,6526,Clarksville,394471,"Clarksville, TN",msa,163,24.0,8.0,114.0,200037.0,224341.45343466973,-0.01,0
TX,mar,2021,2021-03-31,texas,23649,Dallas,394514,"Dallas, TX",msa,4,22.0,17.0,95.0,309295.0,265995.47029918706,-0.01,0
OR,mar,2021,2021-03-31,oregon,2452,Eugene,394576,"Eugene, OR",msa,146,35.0,6.0,98.0,365038.0,410520.07021120517,-0.01,0
AL,mar,2021,2021-03-31,alabama,2021,Huntsville,394698,"Huntsville, AL",msa,114,26.0,11.0,96.0,228116.0,242607.64508551115,-0.01,0
NY,mar,2021,2021-03-31,new york,2759,Ithaca,394709,"Ithaca, NY",msa,376,76.0,19.0,114.0,227458.0,313581.0273063587,-0.01,0
AR,mar,2021,2021-03-31,arkansas,1886,Jonesboro,394728,"Jonesboro, AR",msa,323,34.0,16.0,79.0,165520.0,174821.9358984841,-0.01,0
PA,mar,2021,2021-03-31,pennsylvania,3951,Lancaster,394768,"Lancaster, PA",msa,104,41.0,5.0,86.0,232248.0,187857.31131242588,-0.01,0
MI,mar,2021,2021-03-31,michigan,2364,Lansing,394770,"Lansing, MI",msa,107,30.0,17.0,108.0,162876.0,111379.53082526532,-0.01,0
NM,mar,2021,2021-03-31,new mexico,660,Las Cruces,394773,"Las Cruces, NM",msa,214,39.0,7.0,97.0,220086.0,268562.14837803476,-0.01,0
NV,mar,2021,2021-03-31,nevada,2184,Las Vegas,394775,"Las Vegas, NV",msa,30,27.0,15.0,86.0,323845.0,303888.59620647796,-0.01,0
NH,mar,2021,2021-03-31,new hampshire,456,Manchester,394820,"Manchester, NH",msa,131,38.0,6.0,120.0,333595.0,290966.95192299923,-0.01,0
TX,mar,2021,2021-03-31,texas,23649,McAllen,394843,"McAllen, TX",msa,67,33.0,34.0,61.0,176383.0,161344.39447755768,-0.01,0
SC,mar,2021,2021-03-31,south carolina,4444,Myrtle Beach,394898,"Myrtle Beach, SC",msa,117,41.0,15.0,66.0,219423.0,246991.4944330738,-0.01,0
NV,mar,2021,2021-03-31,nevada,2184,Reno,395019,"Reno, NV",msa,113,35.0,6.0,89.0,438048.0,457981.46328142175,-0.01,0
SC,mar,2021,2021-03-31,south carolina,4444,Spartanburg,395109,"Spartanburg, SC",msa,160,37.0,10.0,89.0,184490.0,137136.50979496835,-0.01,0
PA,mar,2021,2021-03-31,pennsylvania,3951,State College,395125,"State College, PA",msa,273,43.0,17.0,67.0,260532.0,299850.0497972189,-0.01,0
